text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",2,2,IBYCeHA0p4jgAEx8ove2UWsCzu4,šsꜣ.w,šsꜣ.w,𓄃𓏲𓏛𓐰𓏥,𓄃𓏲𓏛𓏥,"['𓄃', '𓏲', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓄃', '𓏲', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,1,IBYCeGW45IoLHUIMninabciK1VU,ḏd.ꞽn,ḏd.ꞽn,𓆓𓂧𓇋𓈖,𓆓𓂧𓇋𓈖,"['𓆓', '𓂧', '𓇋', '𓈖']",185810,ḏd,VERB,,sagen; mitteilen,,,0.0,"['𓆓', '𓂧', '𓇋', '𓈖']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,2,IBYCeCrkMjsff0DWll8IFWIVkWU,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,3,IBYCeAiRfAkkj0cMuk39sVHis0c,r,r,𓂋,𓂋,['𓂋'],91903,r,PREP,,betreffs; bezüglich; gemäß,,,0.0,['𓂋'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,4,IBYCeEEtThrHiEMHtpgta3IyBQc,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,6,IBYCeCdQXdw2TU10tgRmcjYo3Hg,ẖr.ꞽ,ẖr.ꞽ,𓌨𓐰𓂋𓐱𓏭,𓌨𓂋𓏭,"['𓌨', '𓂋', '𓏭']",124220,ẖr.ꞽ,ADJ,,befindlich unter; unterer,,,0.0,"['𓌨', '𓂋', '𓏭']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,7,IBYCeA4erm2eQkHrhqfZHA0rkxs,wbn.w,wbn.w,𓇶𓏌𓏲𓄹,𓇶𓏌𓏲𓄹,"['𓇶', '𓏌', '𓏲', '𓄹']",45190,wbn.w,NOUN,,offene Wunde; Verletzung,,,0.0,"['𓇶', '𓏌', '𓏲', '𓄹']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,8,IBYCeEsGBFs6GkUztEWUDAfBahg,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,9,IBYCeNTyoGLTdkjGiQGuc2eCPeQ,kf.t.PL,kf.t.PL,𓎡𓐰𓆑𓐱𓏏𓌪𓐰𓏥,𓎡𓆑𓏏𓌪𓏥,"['𓎡', '𓆑', '𓏏', '𓌪', '𓏥']",863016,kf.t,NOUN,,Klaff (einer Wunde),,,0.0,"['𓎡', '𓆑', '𓏏', '𓌪', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,10,IBYCeLpO0dO3D0K2uYje7mOMh28,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,11,IBYCeOQrpw0hsER5hB71m4jKe4Q,ḥṯṯ.t,ḥṯṯ.t,𓎛𓎀𓐰𓎀𓏏𓐰𓄹,𓎛𓎀𓎀𓏏𓄹,"['𓎛', '𓎀', '𓎀', '𓏏', '𓄹']",112140,ḥṯṯ.t,NOUN,,Achsel; Schulter,,,0.0,"['𓎛', '𓎀', '𓎀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,12,IBYCeNQMDX94cUXGt1azSpODx8M,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,13,IBYCeOp9jD7JcE9Emmqveznk0ls,ḫꜣꜥ,ḫꜣꜥ,𓐍𓆼𓄿𓂝𓐰𓐎,𓐍𓆼𓄿𓂝𓐎,"['𓐍', '𓆼', '𓄿', '𓂝', '𓐎']",113560,ḫꜣꜥ,VERB,,werfen; legen; verlassen; ausscheiden; freilassen,,,0.0,"['𓐍', '𓆼', '𓄿', '𓂝', '𓐎']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,14,IBYCeFXOCDzFhk97sSrcaWzzr20,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓐱𓏥,𓎛𓂝𓄹𓏥,"['𓎛', '𓂝', '𓄹', '𓏥']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,15,IBYCeLPyPSMmb0KEjIB0yCM9GFc,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,16,IBYCeONdWEc03EsEmPkCG0eLmkY,wḏꜥ,wḏꜥ,𓐣𓂝𓐰𓏛,𓐣𓂝𓏛,"['𓐣', '𓂝', '𓏛']",52360,wḏꜥ,VERB,,(ab)trennen; richten; zuweisen,,,0.0,"['𓐣', '𓂝', '𓏛']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,17,IBYCeNWXWxAs7EIjuRKTb60MZf8,šw.t.PL,šw.t.PL,𓆄𓏏𓏤𓏥,𓆄𓏏𓏤𓏥,"['𓆄', '𓏏', '𓏤', '𓏥']",152840,šw.t,NOUN,,"Seite (des Körpers, der Wunde); Seite (als Teil eines Sternbilds)",,,0.0,"['𓆄', '𓏏', '𓏤', '𓏥']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,18,IBYCePbEMq7MJEQjoses5l5KFSU,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,19,IBYCeMPCw8qRMUxrotssiMxOAyY,mn,mn,𓏠𓐰𓈖𓅪,𓏠𓈖𓅪,"['𓏠', '𓈖', '𓅪']",69660,mn,VERB,,krank sein; leiden (an); verletzen,,,0.0,"['𓏠', '𓈖', '𓅪']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,20,IBYCeHGiCM5OLEDxsaaBT88yJb0,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,22,IBYCeNPMBYBx9UoevXq1kE1ffsU,st.t,st.t,𓋴𓏏𓐰𓏏𓐎𓐰𓏥,𓋴𓏏𓏏𓐎𓏥,"['𓋴', '𓏏', '𓏏', '𓐎', '𓏥']",147400,st.t,NOUN,,Schleimstoffe,,,0.0,"['𓋴', '𓏏', '𓏏', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,23,IBYCePsYjt8GLUwqmEE77UIVeWs,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,24,IBYCeN9CCH5WkEBhmprIKdpUTOo,⟨m⟩šꜥq.t,mšꜥq.t,𓈙𓐰𓂝𓈎𓐰𓏏𓍜<var/>,𓈙𓂝𓈎𓏏𓍜,"['𓈙', '𓂝', '𓈎', '𓏏', '𓍜']",865712,mẖꜥq.t,NOUN,,Schulterblatt,,,0.0,"['𓈙', '𓂝', '𓈎', '𓏏', '𓍜']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,25,IBYCePjfhfwQN0TlpdeAXPypCHk,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,26,IBYCeCCZQTxVZUA1kPT0ihfAyPo,mr,mr,𓍋𓅓𓐰𓂋𓅪,𓍋𓅓𓂋𓅪,"['𓍋', '𓅓', '𓂋', '𓅪']",71810,mr,NOUN,,Krankheit; Schmerz,,,0.0,"['𓍋', '𓅓', '𓂋', '𓅪']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,27,IBYCeF4FmTRqw0HIooODhbmduMA,ꞽri̯.y,ꞽri̯.y,𓁹𓇋𓇋,𓁹𓇋𓇋,"['𓁹', '𓇋', '𓇋']",28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,"['𓁹', '𓇋', '𓇋']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",246,28,IBYCeMPWW2deQUoxvxDRT73wYhU,⸗ꞽ,⸗ꞽ,𓀀,𓀀,['𓀀'],10030,⸗ꞽ,PRON,,[Suffix Pron. sg.1.c.],,,0.0,['𓀀'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,1,IBYCeLFD4QVaGETbuZrUfOyHTgI,wt.ḫr,wt.ḫr,𓐎𓐰𓂝𓐍𓐰𓂋,𓐎𓂝𓐍𓂋,"['𓐎', '𓂝', '𓐍', '𓂋']",50980,wt,VERB,,einwickeln; verbinden; fesseln,,,0.0,"['𓐎', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,2,IBYCeE1Ay9hCIE6Yk6HAYhC9mEI,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,3,IBYCeLFDFWYqnkXKuTmPhJSvKK8,sw,sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,4,IBYCeLVdZ9cpY0t8s1ndLhShbvM,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107520,ḥr,PREP,,[Präposition],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,5,IBYCeFpD80x6wUd5jTpQdxhRAOY,ꞽwf,ꞽwf,𓇋𓏲𓐰𓆑𓄹𓐰𓏥,𓇋𓏲𓆑𓄹𓏥,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']",22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,6,IBYCeMGUExdOsUE3kCjlJElQgAg,wꜣḏ,wꜣḏ,𓇅𓆓𓐰𓏛,𓇅𓆓𓏛,"['𓇅', '𓆓', '𓏛']",600304,wꜣḏ,ADJ,,grün; frisch; jung,,,0.0,"['𓇅', '𓆓', '𓏛']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,7,IBYCeDTxsYcWDEbDhxfOmrYsmGY,hrw,hrw,𓉔𓏹𓏹𓏹𓏤,𓉔𓏹𓏹𓏹𓏤,"['𓉔', '𓏹', '𓏹', '𓏹', '𓏤']",99060,hrw,NOUN,,Tag,,,0.0,"['𓉔', '𓏹', '𓏹', '𓏹', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",247,9,IBYCeKpPG0afnEj9pwHIoMbhqhg,tp.ꞽ,tp.ꞽ,𓁶𓊪𓐰𓏭,𓁶𓊪𓏭,"['𓁶', '𓊪', '𓏭']",171460,tp.ꞽ,ADJ,,erster,,,0.0,"['𓁶', '𓊪', '𓏭']","['complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,1,IBYCeIKiJBy3okNImtmAy5Hy10A,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,2,IBYCeM2uehh2gEKvvwgB09FWyBY,gmi̯,gmi̯,𓅠𓅓,𓅠𓅓,"['𓅠', '𓅓']",167210,gmi̯,VERB,,finden; entdecken; vorfinden; in der Lage sein,,,0.0,"['𓅠', '𓅓']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,3,IBYCeCQGNWAhF0CKhsAbLCDgg2U,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,4,IBYCeBEkir6cakRzgIWJKZRWq24,wbn.w,wbn.w,𓇶𓏌𓏲𓄹,𓇶𓏌𓏲𓄹,"['𓇶', '𓏌', '𓏲', '𓄹']",45190,wbn.w,NOUN,,offene Wunde; Verletzung,,,0.0,"['𓇶', '𓏌', '𓏲', '𓄹']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,5,IBYCeIV6qVKFaENjnZCcDYbAaqE,pf,pf,𓊪𓆑,𓊪𓆑,"['𓊪', '𓆑']",59880,pf,PRON,,jener [Dem.Pron. sg.m],,,0.0,"['𓊪', '𓆑']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,6,IBYCeBMFEWOFR0SMpbTct9Q9YHA,pg(ꜣ).y,pgꜣ.y,𓊪𓎼𓇋𓇋𓂐,𓊪𓎼𓇋𓇋𓂐,"['𓊪', '𓎼', '𓇋', '𓇋', '𓂐']",62730,pgꜣ,VERB,,ausbreiten; öffnen,,,0.0,"['𓊪', '𓎼', '𓇋', '𓇋', '𓂐']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,7,IBYCePniG0WwFkL1m1tBVyOthDg,wnḫ,wnḫ,𓃹𓐰𓈖𓐍𓐰𓍼,𓃹𓈖𓐍𓍼,"['𓃹', '𓈖', '𓐍', '𓍼']",856221,wnḫ,VERB,,(sich) verschieben; (sich) lockern; (sich) lösen,,,0.0,"['𓃹', '𓈖', '𓐍', '𓍼']","['complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,8,IBYCeKfrjnaVW0AViD8JfORWNfE,ꞽdr.PL,ꞽdr.PL,𓇋𓂧𓐰𓂋𓎩𓏥,𓇋𓂧𓂋𓎩𓏥,"['𓇋', '𓂧', '𓂋', '𓎩', '𓏥']",34180,ꞽdr,NOUN,,Verband; Verbandsmaterial; Naht (chirurgisch),,,0.0,"['𓇋', '𓂧', '𓂋', '𓎩', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,9,IBYCeLnM9XfEc0p2lP4HmphRr50,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,10,IBYCeOs9Qcd7Fk9PnjTuRjTgSaU,nḏri̯.⟨ꞽ⟩n,nḏri̯.ꞽn,𓈖𓐰𓇥𓐰𓂋𓀜𓈖,𓈖𓇥𓂋𓀜𓈖,"['𓈖', '𓇥', '𓂋', '𓀜', '𓈖']",91670,nḏri̯,VERB,,fassen; packen,,,0.0,"['𓈖', '𓇥', '𓂋', '𓀜', '𓈖']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,11,IBYCeG3LXM27IU2YuTuqzvdblTQ,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,13,IBYCeE8aAmiUVEcqgHX2QRdW3fs,n,n,𓈖,𓈖,['𓈖'],400055,n,PREP,,zu (jmd.); für (jmd.); [Dativ: Nutzen]; zu (jmd.) gehörig (poss.),,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,14,IBYCeMRB7j6iQ0UTgkRKQ6KvSis,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,15,IBYCePYeLg9WYUnqqsc0Q6ga1KY,kf.t.PL,kf.t.PL,𓎡𓐰𓆑𓐱𓏏𓌪𓐰𓏥,𓎡𓆑𓏏𓌪𓏥,"['𓎡', '𓆑', '𓏏', '𓌪', '𓏥']",863016,kf.t,NOUN,,Klaff (einer Wunde),,,0.0,"['𓎡', '𓆑', '𓏏', '𓌪', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,16,IBYCeHOptyECWUaZruM5R1IsofQ,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,17,IBYCePQkRHGLskjOufdTE5PMr78,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,18,IBYCeE5rG2cR60ivk1NhCWkEQKk,ꜣꞽ.wꞽ.DU,ꜣꞽ.wꞽ.DU,𓄿𓇋𓏲𓐰𓏭𓍢𓐰𓍢,𓄿𓇋𓏲𓏭𓍢𓍢,"['𓄿', '𓇋', '𓏲', '𓏭', '𓍢', '𓍢']",10,ꜣꞽ.wꞽ,NOUN,,"Doppelverband, Kreuzverband (?) (med.)",,,0.0,"['𓄿', '𓇋', '𓏲', '𓏭', '𓍢', '𓍢']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,19,IBYCeJW1Jy2D40j5lUO6l9xpqZQ,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,20,IBYCeLPHfNmYykPgtqfUk1ghhFA,ḥbs.PL,ḥbs.PL,𓋳𓏥,𓋳𓏥,"['𓋳', '𓏥']",103750,ḥbs,NOUN,,Kleid; Hülle; Tuch,,,0.0,"['𓋳', '𓏥']","['complete', 'complete']"
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,21,IBYCeEuprKRj9UdTgQ3Mpd8W2uA,⟨wdi̯⟩,wdi̯,,,[],51510,wdi̯,VERB,,legen; setzen,,,0.0,[],[]
G4RBISLJFVEMLJJZCGNLVQCCVU,"Medizinische Texte || pEdwin Smith || 9.18-17.19: Wundenbuch, Hals- und Rumpfverletzungen (Fall 28-48)",248,22,IBYCeGweMuk6TUxxvcj8gauaX28,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
